date,spy_price,msft_price,eth_price,oil_price,spy_earnings,msft_earnings,eth_fees,oil_consumption,GS3M,GS10
2019-01-31,2704.1,104.43,106.71,54.04,11846258.21,30.09,35396641.78,639064.0,2.36,2.63
2019-02-01,2706.5,102.78,106.98,55.55,11846258.21,30.09,36016611.97,567948.0,2.35,2.7
2019-02-04,2724.9,105.74,107.9,54.89,11846258.21,30.09,40333867.11,567948.0,2.37,2.73
2019-02-05,2737.7,107.22,107.37,54.0,11846258.21,30.09,47098396.66,567948.0,2.37,2.71
2019-02-06,2731.6,106.03,104.63,54.34,11846258.21,30.09,44551740.48,567948.0,2.37,2.7
2019-02-07,2706.1,105.27,104.55,53.0,11846258.21,30.09,40798726.68,567948.0,2.37,2.65
2019-02-08,2707.9,105.67,119.23,53.09,11846258.21,30.09,39262665.13,567948.0,2.38,2.63
2019-02-11,2709.8,105.25,121.3,52.78,11846258.21,30.09,46365538.2,567948.0,2.4,2.65
2019-02-12,2744.7,106.89,122.64,53.47,11846258.21,30.09,62919092.41,567948.0,2.38,2.68
2019-02-13,2753.0,106.81,122.22,54.31,11846258.21,30.09,53776720.23,567948.0,2.39,2.71
2019-02-14,2745.7,106.9,120.97,54.79,11846258.21,30.09,65588757.28,567948.0,2.38,2.66
2019-02-15,2775.6,108.22,121.73,55.98,11846258.21,30.09,60368660.73,567948.0,2.38,2.66
2019-02-19,2779.8,108.17,144.01,56.45,11846258.21,30.09,48612927.49,567948.0,2.41,2.65
2019-02-20,2784.7,107.15,149.11,57.16,11846258.21,30.09,46335015.45,567948.0,2.4,2.65
2019-02-21,2774.9,109.41,145.78,57.46,11846258.21,30.09,52698959.81,567948.0,2.4,2.69
2019-02-22,2792.7,110.97,147.97,57.75,11846258.21,30.09,50581166.82,567948.0,2.41,2.65
2019-02-25,2796.1,111.59,138.27,55.92,11846258.21,30.09,30815354.02,567948.0,2.42,2.67
2019-02-26,2793.9,112.36,136.67,55.97,11846258.21,30.09,35153456.89,567948.0,2.4,2.64
2019-02-27,2792.4,112.17,135.2,57.37,11846258.21,30.09,42271558.25,567948.0,2.4,2.69
2019-02-28,2784.5,112.03,135.47,57.61,11846258.21,30.09,46717780.24,567948.0,2.4,2.73
2019-03-01,2803.7,112.53,135.72,56.19,11846258.21,30.09,40154715.82,625463.0,2.39,2.76
2019-03-04,2792.8,112.26,125.97,56.97,11846258.21,30.09,30159788.57,625463.0,2.41,2.72
2019-03-05,2789.7,111.7,136.82,56.94,11846258.21,30.09,30592643.14,625463.0,2.41,2.72
2019-03-06,2771.4,111.75,137.62,56.62,11846258.21,30.09,36681986.36,625463.0,2.41,2.69
2019-03-07,2748.9,110.39,136.93,57.03,11846258.21,30.09,32274090.16,625463.0,2.4,2.64
2019-03-08,2743.1,110.51,133.85,56.43,11846258.21,30.09,28459871.16,625463.0,2.41,2.62
2019-03-11,2783.3,112.83,132.99,57.12,11846258.21,30.09,27298486.31,625463.0,2.41,2.64
2019-03-12,2791.5,113.62,133.8,57.2,11846258.21,30.09,43854947.89,625463.0,2.41,2.61
2019-03-13,2810.9,114.5,131.97,58.59,11846258.21,30.09,39722303.15,625463.0,2.4,2.61
2019-03-14,2808.5,114.59,132.45,58.91,11846258.21,30.09,37117590.82,625463.0,2.4,2.63
2019-03-15,2822.5,115.91,136.75,58.82,11846258.21,30.09,31845058.62,625463.0,2.4,2.59
2019-03-18,2832.9,117.57,137.92,59.38,11846258.21,30.09,32127702.41,625463.0,2.39,2.6
2019-03-19,2832.6,117.65,138.72,59.29,11846258.21,30.09,34468534.06,625463.0,2.41,2.61
2019-03-20,2824.2,117.52,139.31,60.23,11846258.21,30.09,35151355.69,625463.0,2.42,2.54
2019-03-21,2854.9,120.22,135.11,60.2,11846258.21,30.09,36508539.0,625463.0,2.43,2.54
2019-03-22,2800.7,117.05,136.42,59.29,11846258.21,30.09,41110622.27,625463.0,2.41,2.44
2019-03-25,2798.4,117.66,134.25,59.08,11846258.21,30.09,61153147.74,625463.0,2.41,2.43
2019-03-26,2818.5,117.91,134.37,60.1,11846258.21,30.09,46839022.65,625463.0,2.41,2.41
2019-03-27,2805.4,116.77,139.65,59.61,11846258.21,30.09,51786046.78,625463.0,2.39,2.39
2019-03-28,2815.4,116.93,138.15,59.48,11846258.21,30.09,63696613.05,625463.0,2.38,2.39
2019-03-29,2834.4,117.94,143.38,60.28,11846258.21,30.09,63863250.55,625463.0,2.35,2.41
2019-04-01,2867.2,119.02,141.5,61.71,11924816.22,29.08,51252368.84,609978.0,2.38,2.49
2019-04-02,2867.2,119.19,163.47,62.61,11924816.22,29.08,46610876.02,609978.0,2.37,2.48
2019-04-03,2873.4,119.97,160.34,62.52,11924816.22,29.08,56916585.0,609978.0,2.39,2.52
2019-04-04,2879.4,119.36,157.43,62.19,11924816.22,29.08,56601075.44,609978.0,2.39,2.51
2019-04-05,2892.7,119.89,164.93,63.15,11924816.22,29.08,59542139.49,609978.0,2.39,2.5
2019-04-08,2895.8,119.93,179.16,64.33,11924816.22,29.08,47038809.76,609978.0,2.38,2.52
2019-04-09,2878.2,119.28,175.09,63.96,11924816.22,29.08,52498636.11,609978.0,2.37,2.51
2019-04-10,2888.2,120.19,177.37,64.65,11924816.22,29.08,58770520.91,609978.0,2.38,2.48
2019-04-11,2888.3,120.33,164.36,63.67,11924816.22,29.08,58061592.92,609978.0,2.38,2.51
2019-04-12,2907.4,120.95,163.47,64.02,11924816.22,29.08,61148963.81,609978.0,2.39,2.56
2019-04-15,2905.6,121.05,160.17,63.56,11924816.22,29.08,61815031.57,609978.0,2.38,2.55
2019-04-16,2907.1,120.77,165.65,64.19,11924816.22,29.08,71528378.64,609978.0,2.38,2.6
2019-04-17,2900.4,121.77,165.9,63.87,11924816.22,29.08,77580720.7,609978.0,2.39,2.59
2019-04-18,2905.0,123.37,173.33,64.07,11924816.22,29.08,79342332.05,609978.0,2.37,2.57
2019-04-22,2908.0,123.76,170.87,65.55,11924816.22,29.08,52208737.67,609978.0,2.39,2.59
2019-04-23,2933.7,125.44,169.95,66.24,11924816.22,29.08,62967321.48,609978.0,2.4,2.57
2019-04-24,2927.2,125.01,165.22,65.89,11924816.22,29.08,67500167.82,609978.0,2.39,2.53
2019-04-25,2926.2,129.15,155.18,65.28,11924816.22,29.08,77562344.99,609978.0,2.38,2.54
2019-04-26,2939.9,129.89,157.97,63.38,11924816.22,29.08,82304407.11,609978.0,2.37,2.51
2019-04-29,2943.0,129.77,154.93,63.57,11924816.22,29.08,72567760.13,609978.0,2.39,2.54
2019-04-30,2945.8,130.6,161.8,63.98,11924816.22,29.08,79875609.38,609978.0,2.38,2.51
2019-05-01,2923.7,127.88,160.38,63.69,11924816.22,29.08,84040243.08,632000.0,2.38,2.52
2019-05-02,2917.5,126.21,161.66,61.9,11924816.22,29.08,68134673.78,632000.0,2.41,2.55
2019-05-03,2945.6,128.9,167.86,62.04,11924816.22,29.08,53960647.36,632000.0,2.38,2.54
2019-05-06,2932.5,128.15,173.0,62.37,11924816.22,29.08,29293056.89,632000.0,2.39,2.51
2019-05-07,2884.1,125.52,169.34,61.51,11924816.22,29.08,36143089.45,632000.0,2.38,2.45
2019-05-08,2879.4,125.51,170.77,62.22,11924816.22,29.08,40788566.12,632000.0,2.38,2.49
2019-05-09,2870.7,125.5,170.84,61.81,11924816.22,29.08,35654740.36,632000.0,2.38,2.45
2019-05-10,2881.4,127.13,172.77,61.8,11924816.22,29.08,30680560.54,632000.0,2.38,2.47
2019-05-13,2811.9,123.35,196.02,61.21,11924816.22,29.08,34622767.68,632000.0,2.36,2.4
2019-05-14,2834.4,124.73,217.42,61.96,11924816.22,29.08,57613018.59,632000.0,2.36,2.42
2019-05-15,2851.0,126.02,248.15,62.24,11924816.22,29.08,51510420.99,632000.0,2.37,2.37
2019-05-16,2876.3,128.93,264.69,63.06,11924816.22,29.08,38262551.05,632000.0,2.35,2.4
2019-05-17,2859.5,128.07,244.45,62.92,11924816.22,29.08,33512410.64,632000.0,2.34,2.39
2019-05-20,2840.2,126.22,250.72,63.21,11924816.22,29.08,29659850.72,632000.0,2.34,2.41
2019-05-21,2864.4,126.9,253.76,63.13,11924816.22,29.08,44608204.0,632000.0,2.34,2.43
2019-05-22,2856.3,127.67,244.34,61.5,11924816.22,29.08,53203747.97,632000.0,2.33,2.39
2019-05-23,2822.2,126.18,244.68,57.99,11924816.22,29.08,53243048.22,632000.0,2.32,2.31
2019-05-24,2826.1,126.24,249.17,58.71,11924816.22,29.08,45309519.09,632000.0,2.3,2.32
2019-05-28,2802.4,126.16,271.18,59.35,11924816.22,29.08,30889642.97,632000.0,2.32,2.26
2019-05-29,2783.0,124.94,268.61,58.95,11924816.22,29.08,31476490.23,632000.0,2.32,2.25
2019-05-30,2788.9,125.73,254.52,56.74,11924816.22,29.08,23625679.5,632000.0,2.33,2.22
2019-05-31,2752.1,123.68,267.99,53.64,11924816.22,29.08,26171955.01,632000.0,2.3,2.14
2019-06-03,2744.4,119.84,250.37,53.38,11924816.22,29.08,15121207.13,619619.0,2.3,2.07
2019-06-04,2803.3,123.16,241.26,53.63,11924816.22,29.08,22897496.19,619619.0,2.3,2.12
2019-06-05,2826.2,125.83,245.83,51.83,11924816.22,29.08,28433387.57,619619.0,2.3,2.12
2019-06-06,2843.5,127.82,248.54,52.73,11924816.22,29.08,22616403.45,619619.0,2.28,2.12
2019-06-07,2873.3,131.4,248.98,54.16,11924816.22,29.08,29426324.38,619619.0,2.23,2.09
2019-06-10,2886.7,132.6,246.86,53.48,11924816.22,29.08,19831380.48,619619.0,2.24,2.15
2019-06-11,2885.7,132.1,244.41,53.52,11924816.22,29.08,27445368.61,619619.0,2.22,2.15
2019-06-12,2879.8,131.49,261.54,51.37,11924816.22,29.08,31842542.03,619619.0,2.19,2.13
2019-06-13,2891.6,132.32,254.86,52.54,11924816.22,29.08,27053363.16,619619.0,2.14,2.1
2019-06-14,2887.0,132.45,262.53,52.77,11924816.22,29.08,25537240.54,619619.0,2.15,2.09
2019-06-17,2889.7,132.85,273.0,52.17,11924816.22,29.08,22774748.54,619619.0,2.18,2.09
2019-06-18,2917.8,135.16,264.59,54.11,11924816.22,29.08,34359532.07,619619.0,2.17,2.06
2019-06-19,2926.5,135.69,268.26,53.97,11924816.22,29.08,51871484.43,619619.0,2.13,2.03
2019-06-20,2954.2,136.95,271.43,57.07,11924816.22,29.08,54944698.58,619619.0,2.09,2.01
2019-06-21,2950.5,136.97,294.72,57.5,11924816.22,29.08,72771363.16,619619.0,2.07,2.07
2019-06-24,2945.3,137.78,311.46,57.93,11924816.22,29.08,49173837.43,619619.0,2.08,2.02
2019-06-25,2917.4,133.43,317.65,57.89,11924816.22,29.08,62694900.7,619619.0,2.07,2.0
2019-06-26,2913.8,133.93,338.54,59.43,11924816.22,29.08,44807993.56,619619.0,2.1,2.05
2019-06-27,2924.9,134.15,297.55,59.49,11924816.22,29.08,51974243.46,619619.0,2.09,2.01
2019-06-28,2941.8,133.96,310.56,58.52,11924816.22,29.08,41554501.91,619619.0,2.08,2.0
2019-07-01,2964.3,135.68,294.83,59.14,12001679.78,32.47,28904959.39,642772.0,2.16,2.03
2019-07-02,2973.0,136.58,291.41,56.34,12001679.78,32.47,39520362.39,642772.0,2.15,1.98
2019-07-03,2995.8,137.46,300.58,57.44,12001679.78,32.47,30446063.26,642772.0,2.16,1.96
2019-07-05,2990.4,137.06,287.15,57.59,12001679.78,32.47,27713104.21,642772.0,2.18,2.04
2019-07-08,2975.9,136.96,312.23,57.76,12001679.78,32.47,13002236.77,642772.0,2.21,2.05
2019-07-09,2979.6,136.46,307.41,57.94,12001679.78,32.47,15896579.08,642772.0,2.21,2.07
2019-07-10,2993.1,137.85,289.1,60.52,12001679.78,32.47,16695641.8,642772.0,2.15,2.07
2019-07-11,2999.9,138.4,268.72,60.28,12001679.78,32.47,15988230.09,642772.0,2.12,2.13
2019-07-12,3013.8,138.9,274.68,60.3,12001679.78,32.47,17326416.57,642772.0,2.1,2.12
2019-07-15,3014.3,138.9,228.49,59.68,12001679.78,32.47,17606963.88,642772.0,2.11,2.09
2019-07-16,3004.0,137.08,198.87,57.74,12001679.78,32.47,20943933.04,642772.0,2.1,2.13
2019-07-17,2984.4,136.27,210.95,56.92,12001679.78,32.47,18064520.44,642772.0,2.09,2.06
2019-07-18,2995.1,136.42,225.23,55.42,12001679.78,32.47,21116826.09,642772.0,2.01,2.04
2019-07-19,2976.6,136.62,220.09,55.76,12001679.78,32.47,20640777.57,642772.0,2.02,2.05
2019-07-22,2985.0,138.43,217.27,56.22,12001679.78,32.47,17280393.08,642772.0,2.04,2.05
2019-07-23,3005.5,139.29,211.87,56.85,12001679.78,32.47,15620337.53,642772.0,2.02,2.08
2019-07-24,3019.6,140.72,215.44,56.0,12001679.78,32.47,17110265.47,642772.0,2.05,2.05
2019-07-25,3003.7,140.19,217.65,56.16,12001679.78,32.47,11496011.04,642772.0,2.06,2.08
2019-07-26,3025.9,141.34,217.83,56.33,12001679.78,32.47,11323362.33,642772.0,2.08,2.08
2019-07-29,3021.0,141.03,209.82,56.96,12001679.78,32.47,10267282.96,642772.0,2.07,2.06
2019-07-30,3013.2,140.35,208.49,58.11,12001679.78,32.47,8885831.64,642772.0,2.04,2.06
2019-07-31,2980.4,136.27,217.23,58.63,12001679.78,32.47,7556379.26,642772.0,2.04,2.02
2019-08-01,2953.6,138.06,216.37,54.01,12001679.78,32.47,9862616.58,655895.0,2.03,1.9
2019-08-02,2932.1,136.9,216.54,55.67,12001679.78,32.47,8547460.41,655895.0,2.02,1.86
2019-08-05,2844.7,132.21,232.45,54.58,12001679.78,32.47,5094530.69,655895.0,2.0,1.75
2019-08-06,2881.8,134.69,225.63,53.59,12001679.78,32.47,6935028.37,655895.0,2.01,1.73
2019-08-07,2884.0,135.28,224.66,51.03,12001679.78,32.47,6264842.59,655895.0,1.98,1.71
2019-08-08,2938.1,138.89,220.16,52.46,12001679.78,32.47,5017781.44,655895.0,1.98,1.72
2019-08-09,2918.7,137.71,209.49,54.37,12001679.78,32.47,5793150.18,655895.0,1.96,1.74
2019-08-12,2883.8,135.79,210.45,54.85,12001679.78,32.47,5256719.7,655895.0,1.96,1.65
2019-08-13,2926.3,138.6,207.68,57.1,12001679.78,32.47,7266563.83,655895.0,1.96,1.68
2019-08-14,2840.6,133.98,186.56,55.25,12001679.78,32.47,8090432.37,655895.0,1.92,1.59
2019-08-15,2847.6,133.68,187.8,54.42,12001679.78,32.47,8483043.42,655895.0,1.87,1.52
2019-08-16,2888.7,136.13,184.55,54.81,12001679.78,32.47,5769362.84,655895.0,1.83,1.55
2019-08-19,2923.7,138.41,201.64,56.14,12001679.78,32.47,3714950.57,655895.0,1.9,1.6
2019-08-20,2900.5,137.26,196.14,56.13,12001679.78,32.47,6018152.51,655895.0,1.9,1.55
2019-08-21,2924.4,138.79,187.24,55.49,12001679.78,32.47,7411506.97,655895.0,1.93,1.59
2019-08-22,2922.9,137.78,190.29,55.16,12001679.78,32.47,8692921.44,655895.0,1.96,1.62
2019-08-23,2847.1,133.39,193.43,54.02,12001679.78,32.47,11841412.38,655895.0,1.93,1.52
2019-08-26,2878.4,135.45,188.34,53.5,12001679.78,32.47,3830911.79,655895.0,1.96,1.54
2019-08-27,2869.2,135.74,186.58,54.77,12001679.78,32.47,4119442.77,655895.0,1.94,1.49
2019-08-28,2887.9,135.56,172.85,55.6,12001679.78,32.47,4852355.36,655895.0,1.95,1.47
2019-08-29,2924.6,138.12,168.66,56.45,12001679.78,32.47,6778973.38,655895.0,1.95,1.5
2019-08-30,2926.5,137.86,168.16,54.89,12001679.78,32.47,5260774.59,655895.0,1.95,1.5
2019-09-03,2906.3,136.04,178.81,53.76,12001679.78,32.47,4626748.34,607454.0,1.94,1.47
2019-09-04,2937.8,137.63,174.79,56.1,12001679.78,32.47,4053011.67,607454.0,1.93,1.47
2019-09-05,2976.0,140.05,173.83,56.16,12001679.78,32.47,4590357.43,607454.0,1.93,1.57
2019-09-06,2978.7,139.1,169.15,56.43,12001679.78,32.47,12789681.57,607454.0,1.92,1.55
2019-09-09,2978.4,137.52,180.65,57.73,12001679.78,32.47,3659621.76,607454.0,1.92,1.63
2019-09-10,2979.4,136.08,180.05,57.29,12001679.78,32.47,4997369.29,607454.0,1.91,1.72
2019-09-11,3000.9,136.12,178.47,55.67,12001679.78,32.47,5485403.17,607454.0,1.92,1.75
2019-09-12,3009.6,137.52,180.87,55.05,12001679.78,32.47,4939173.59,607454.0,1.91,1.79
2019-09-13,3007.4,137.32,181.11,54.8,12001679.78,32.47,5496466.06,607454.0,1.92,1.9
2019-09-16,2998.0,136.33,197.32,62.67,12001679.78,32.47,5031512.21,607454.0,1.95,1.84
2019-09-17,3005.7,137.39,207.77,59.1,12001679.78,32.47,5658688.09,607454.0,1.95,1.81
2019-09-18,3006.7,138.52,210.43,58.04,12001679.78,32.47,5474587.22,607454.0,1.91,1.8
2019-09-19,3006.8,141.07,220.21,58.19,12001679.78,32.47,6718642.95,607454.0,1.89,1.79
2019-09-20,2992.1,139.44,218.0,58.09,12001679.78,32.47,7609225.63,607454.0,1.87,1.74
2019-09-23,2991.8,139.14,201.18,58.42,12001679.78,32.47,5401737.58,607454.0,1.9,1.72
2019-09-24,2966.6,137.38,166.29,57.08,12001679.78,32.47,7296795.38,607454.0,1.88,1.64
2019-09-25,2984.9,139.36,168.92,56.32,12001679.78,32.47,8866732.26,607454.0,1.85,1.73
2019-09-26,2977.6,139.54,164.56,56.28,12001679.78,32.47,8230251.46,607454.0,1.79,1.7
2019-09-27,2961.8,137.73,173.19,55.79,12001679.78,32.47,7362436.47,607454.0,1.76,1.69
2019-09-30,2976.7,139.03,180.35,53.98,12069865.67,30.57,7033162.27,607454.0,1.84,1.68
2019-10-01,2940.2,137.07,175.78,53.5,12069865.67,30.57,9252859.1,642134.0,1.78,1.65
2019-10-02,2887.6,134.65,180.27,52.51,12069865.67,30.57,10063665.16,642134.0,1.75,1.6
2019-10-03,2910.6,136.28,174.54,52.36,12069865.67,30.57,13600063.63,642134.0,1.67,1.54
2019-10-04,2952.0,138.12,175.65,52.74,12069865.67,30.57,13172390.0,642134.0,1.68,1.52
2019-10-07,2938.8,137.12,179.87,52.71,12069865.67,30.57,12178594.47,642134.0,1.71,1.56
2019-10-08,2893.1,135.67,180.78,52.62,12069865.67,30.57,26116435.68,642134.0,1.68,1.54
2019-10-09,2919.4,138.24,192.64,52.61,12069865.67,30.57,33081158.59,642134.0,1.66,1.59
2019-10-10,2938.1,139.1,191.1,53.56,12069865.67,30.57,68301705.79,642134.0,1.65,1.67
2019-10-11,2970.3,139.68,180.6,54.78,12069865.67,30.57,28102060.62,642134.0,1.65,1.76
2019-10-14,2966.2,139.55,186.63,53.65,12069865.67,30.57,32092111.2,642134.0,1.65,1.76
2019-10-15,2995.7,141.57,180.59,52.88,12069865.67,30.57,49955142.39,642134.0,1.64,1.77
2019-10-16,2989.7,140.41,174.53,53.45,12069865.67,30.57,60452512.71,642134.0,1.63,1.75
2019-10-17,2997.9,139.69,177.31,54.03,12069865.67,30.57,100916981.37,642134.0,1.63,1.76
2019-10-18,2986.2,137.41,172.81,53.87,12069865.67,30.57,117179852.51,642134.0,1.63,1.76
2019-10-21,3006.7,138.43,174.18,53.51,12069865.67,30.57,52108010.97,642134.0,1.64,1.8
2019-10-22,2996.0,136.37,171.42,54.48,12069865.67,30.57,22577143.08,642134.0,1.62,1.78
2019-10-23,3004.5,137.24,162.28,55.99,12069865.67,30.57,21829791.88,642134.0,1.62,1.77
2019-10-24,3010.3,139.94,160.73,56.27,12069865.67,30.57,19922884.43,642134.0,1.64,1.77
2019-10-25,3022.6,140.73,181.49,56.71,12069865.67,30.57,21279997.3,642134.0,1.63,1.8
2019-10-28,3039.4,144.19,181.67,55.9,12069865.67,30.57,16612131.65,642134.0,1.62,1.85
2019-10-29,3036.9,142.83,190.45,55.68,12069865.67,30.57,14816055.78,642134.0,1.6,1.84
2019-10-30,3046.8,144.61,183.25,55.1,12069865.67,30.57,18654640.82,642134.0,1.59,1.78
2019-10-31,3037.6,143.37,182.37,54.25,12069865.67,30.57,20542107.1,642134.0,1.51,1.69
2019-11-01,3066.9,143.72,183.12,56.27,12069865.67,30.57,16772109.66,622085.0,1.49,1.73
2019-11-04,3078.3,144.55,185.85,56.6,12069865.67,30.57,14222365.4,622085.0,1.5,1.79
2019-11-05,3074.6,144.46,188.67,57.29,12069865.67,30.57,27734425.86,622085.0,1.53,1.86
2019-11-06,3076.8,144.06,191.28,56.38,12069865.67,30.57,31601806.77,622085.0,1.53,1.81
2019-11-07,3085.2,144.26,186.94,57.15,12069865.67,30.57,34888291.81,622085.0,1.53,1.92
2019-11-08,3093.1,145.96,184.03,57.26,12069865.67,30.57,50491132.87,622085.0,1.52,1.94
2019-11-11,3087.0,146.11,185.09,56.9,12069865.67,30.57,26600590.21,622085.0,1.52,1.94
2019-11-12,3091.8,147.07,186.99,56.85,12069865.67,30.57,35256801.86,622085.0,1.56,1.92
2019-11-13,3094.0,147.31,188.36,57.2,12069865.67,30.57,21009552.15,622085.0,1.54,1.88
2019-11-14,3096.6,148.06,185.25,56.88,12069865.67,30.57,26393358.59,622085.0,1.54,1.82
2019-11-15,3120.5,149.97,180.19,57.83,12069865.67,30.57,21856090.22,622085.0,1.54,1.84
2019-11-18,3122.0,150.34,178.5,57.14,12069865.67,30.57,16849599.48,622085.0,1.54,1.81
2019-11-19,3120.2,150.39,176.09,55.35,12069865.67,30.57,19344140.17,622085.0,1.54,1.79
2019-11-20,3108.5,149.62,174.96,57.01,12069865.67,30.57,20377325.18,622085.0,1.54,1.73
2019-11-21,3103.5,149.48,161.46,58.41,12069865.67,30.57,23602918.5,622085.0,1.55,1.77
2019-11-22,3110.3,149.59,149.8,57.66,12069865.67,30.57,25610632.48,622085.0,1.55,1.77
2019-11-25,3133.6,151.23,145.9,57.91,12069865.67,30.57,23420765.11,622085.0,1.58,1.76
2019-11-26,3140.5,152.03,147.61,58.32,12069865.67,30.57,31369632.45,622085.0,1.57,1.74
2019-11-27,3153.6,152.32,152.7,58.05,12069865.67,30.57,30122878.06,622085.0,1.59,1.77
2019-11-29,3141.0,151.38,154.55,55.14,12069865.67,30.57,24563433.77,622085.0,1.56,1.78
2019-12-02,3113.9,149.55,148.89,55.91,12069865.67,30.57,16211478.56,633729.0,1.57,1.83
2019-12-03,3093.2,149.31,147.82,56.03,12069865.67,30.57,19749700.64,633729.0,1.54,1.72
2019-12-04,3112.8,149.85,145.79,58.34,12069865.67,30.57,22767507.15,633729.0,1.52,1.77
2019-12-05,3117.4,149.93,148.69,58.34,12069865.67,30.57,22139644.73,633729.0,1.51,1.8
2019-12-06,3145.9,151.75,148.89,59.1,12069865.67,30.57,21789401.32,633729.0,1.5,1.84
2019-12-09,3136.0,151.36,147.88,58.92,12069865.67,30.57,20356044.26,633729.0,1.51,1.83
2019-12-10,3132.5,151.13,145.86,59.14,12069865.67,30.57,22926785.83,633729.0,1.53,1.85
2019-12-11,3141.6,151.7,143.51,58.65,12069865.67,30.57,25088103.67,633729.0,1.54,1.79
2019-12-12,3168.6,153.24,145.03,59.06,12069865.67,30.57,28103137.12,633729.0,1.53,1.9
2019-12-13,3168.8,154.53,144.96,59.98,12069865.67,30.57,27202571.84,633729.0,1.54,1.82
2019-12-16,3191.4,155.53,132.78,60.14,12069865.67,30.57,25008512.78,633729.0,1.54,1.89
2019-12-17,3192.5,154.69,122.06,60.87,12069865.67,30.57,24107908.06,633729.0,1.53,1.89
2019-12-18,3191.1,154.37,132.92,60.85,12069865.67,30.57,19066497.0,633729.0,1.53,1.92
2019-12-19,3205.4,155.71,128.42,61.18,12069865.67,30.57,19168275.54,633729.0,1.54,1.92
2019-12-20,3221.2,157.41,128.7,60.25,12069865.67,30.57,20724570.97,633729.0,1.55,1.92
2019-12-23,3224.0,157.41,128.08,60.35,12069865.67,30.57,13135926.01,633729.0,1.56,1.93
2019-12-24,3223.4,157.38,128.05,60.94,12069865.67,30.57,16854478.5,633729.0,1.55,1.9
2019-12-26,3239.9,158.67,125.93,61.48,12069865.67,30.57,16106373.47,633729.0,1.55,1.9
2019-12-27,3240.0,158.96,126.41,61.53,12069865.67,30.57,14917117.34,633729.0,1.54,1.88
2019-12-30,3221.3,157.59,131.83,61.44,12069865.67,30.57,13756877.55,633729.0,1.54,1.9
2019-12-31,3230.8,157.7,129.21,60.77,12256469.79,33.72,18334655.85,633729.0,1.52,1.92
2020-01-02,3257.8,160.62,127.19,60.95,12256469.79,33.72,27026014.25,617935.0,1.51,1.88
2020-01-03,3234.8,158.62,134.27,62.82,12256469.79,33.72,46890584.16,617935.0,1.49,1.8
2020-01-06,3246.3,159.03,144.08,63.04,12256469.79,33.72,30589116.44,617935.0,1.53,1.81
2020-01-07,3237.2,157.58,143.04,62.51,12256469.79,33.72,29283132.64,617935.0,1.51,1.83
2020-01-08,3253.1,160.09,140.81,59.46,12256469.79,33.72,28062460.0,617935.0,1.51,1.87
2020-01-09,3274.7,162.09,137.92,59.44,12256469.79,33.72,25657711.56,617935.0,1.51,1.85
2020-01-10,3265.3,161.34,144.81,58.99,12256469.79,33.72,24422697.94,617935.0,1.51,1.83
2020-01-13,3288.1,163.28,143.6,58.08,12256469.79,33.72,26924452.76,617935.0,1.54,1.85
2020-01-14,3283.2,162.13,166.07,58.26,12256469.79,33.72,26464822.97,617935.0,1.54,1.82
2020-01-15,3289.3,163.18,166.45,57.84,12256469.79,33.72,24821019.49,617935.0,1.54,1.79
2020-01-16,3316.8,166.17,164.36,58.53,12256469.79,33.72,29578711.75,617935.0,1.52,1.81
2020-01-17,3329.6,167.1,170.22,58.58,12256469.79,33.72,32767841.79,617935.0,1.53,1.84
2020-01-21,3320.8,166.5,169.41,58.38,12256469.79,33.72,34292577.26,617935.0,1.53,1.78
2020-01-22,3321.8,165.7,168.13,56.76,12256469.79,33.72,29447950.41,617935.0,1.52,1.77
2020-01-23,3325.5,166.72,162.8,55.61,12256469.79,33.72,22914786.18,617935.0,1.52,1.74
2020-01-24,3295.5,165.04,162.55,54.2,12256469.79,33.72,21118294.83,617935.0,1.51,1.7
2020-01-27,3243.6,162.28,170.27,53.18,12256469.79,33.72,12187842.75,617935.0,1.52,1.61
2020-01-28,3276.2,165.46,175.74,53.52,12256469.79,33.72,15319789.38,617935.0,1.54,1.65
2020-01-29,3273.4,168.04,173.86,53.41,12256469.79,33.72,10019689.95,617935.0,1.53,1.6
2020-01-30,3283.7,172.78,184.59,52.23,12256469.79,33.72,9786487.73,617935.0,1.54,1.57
2020-01-31,3225.5,170.23,179.91,51.68,12256469.79,33.72,9176145.93,617935.0,1.52,1.51
2020-02-03,3248.9,174.38,189.79,50.28,12256469.79,33.72,7902371.16,583835.0,1.54,1.54
2020-02-04,3297.6,180.12,188.93,49.8,12256469.79,33.72,12847532.04,583835.0,1.54,1.61
2020-02-05,3334.7,179.9,203.83,50.92,12256469.79,33.72,10684381.27,583835.0,1.54,1.66
2020-02-06,3345.8,183.63,213.16,51.14,12256469.79,33.72,9229277.82,583835.0,1.54,1.65
2020-02-07,3327.7,183.89,223.51,50.55,12256469.79,33.72,10940506.23,583835.0,1.53,1.59
2020-02-10,3352.1,188.7,222.95,49.78,12256469.79,33.72,7923019.22,583835.0,1.55,1.56
2020-02-11,3357.8,184.44,236.76,50.17,12256469.79,33.72,8850803.21,583835.0,1.54,1.59
2020-02-12,3379.4,184.71,265.58,51.41,12256469.79,33.72,8245460.01,583835.0,1.55,1.62
2020-02-13,3373.9,183.71,268.75,51.66,12256469.79,33.72,6169950.38,583835.0,1.56,1.61
2020-02-14,3380.2,185.35,285.25,52.32,12256469.79,33.72,7340633.88,583835.0,1.55,1.59
